AccidentDate,State,Accident_Count
2019-04-26,KY,17
2019-04-26,LA,77
2019-04-26,MA,25
2019-04-26,MD,30
2019-04-26,MI,73
2019-04-26,MN,51
2019-04-26,MO,42
2019-04-26,MS,7
2019-04-26,NC,198
2019-04-26,NE,21
2019-04-26,NH,6
2019-04-26,NJ,35
2019-04-26,NM,7
2019-04-26,NV,5
2019-04-26,NY,128
2019-04-26,OH,64
2019-04-26,OK,115
2019-04-26,OR,11
2019-04-26,PA,70
2019-04-26,RI,11
2019-04-26,SC,213
2019-04-26,TN,122
2019-04-26,TX,259
2019-04-26,UT,63
2019-04-26,VA,112
2019-04-26,WA,56
2019-04-26,WI,7
2019-04-26,WV,2
2019-04-27,AL,16
2019-04-27,AR,1
2019-04-27,AZ,29
2019-04-27,CA,176
2019-04-27,CO,26
2019-04-27,CT,5
2019-04-27,DC,1
2019-04-27,FL,92
2019-04-27,GA,31
2019-04-27,IA,7
2019-04-27,IL,25
2019-04-27,IN,5
2019-04-27,KS,1
2019-04-27,KY,5
2019-04-27,LA,23
2019-04-27,MA,1
2019-04-27,MD,12
2019-04-27,ME,1
2019-04-27,MI,21
2019-04-27,MN,13
2019-04-27,MO,4
2019-04-27,NC,46
2019-04-27,NE,3
2019-04-27,NH,4
2019-04-27,NJ,17
2019-04-27,NM,5
2019-04-27,NV,5
2019-04-27,NY,52
2019-04-27,OH,2
2019-04-27,OK,12
2019-04-27,OR,12
2019-04-27,PA,32
2019-04-27,RI,3
2019-04-27,SC,44
2019-04-27,TN,14
2019-04-27,TX,68
2019-04-27,UT,37
2019-04-27,VA,28
2019-04-27,WA,14
2019-04-27,WI,6
2019-04-28,AL,23
2019-04-28,AR,1
2019-04-28,AZ,31
2019-04-28,CA,179
2019-04-28,CO,34
2019-04-28,CT,4
2019-04-28,DE,1
2019-04-28,FL,78
2019-04-28,GA,24
2019-04-28,IA,3
2019-04-28,IL,7
2019-04-28,IN,4
2019-04-28,KS,1
2019-04-28,KY,4
2019-04-28,LA,3
2019-04-28,MA,1
2019-04-28,MD,10
2019-04-28,ME,4
2019-04-28,MI,22
2019-04-28,MN,14
2019-04-28,MO,4
2019-04-28,MT,1
2019-04-28,NC,26
2019-04-28,NJ,9
2019-04-28,NM,2
2019-04-28,NV,3
2019-04-28,NY,35
2019-04-28,OH,5
2019-04-28,OK,9
2019-04-28,OR,13
2019-04-28,PA,22
2019-04-28,RI,7
2019-04-28,SC,78
2019-04-28,TN,7
2019-04-28,TX,56
2019-04-28,UT,7
2019-04-28,VA,14
2019-04-28,WA,21
2019-04-28,WV,1
2019-04-29,AL,49
2019-04-29,AR,1
2019-04-29,AZ,62
2019-04-29,CA,463
2019-04-29,CO,58
2019-04-29,CT,23
2019-04-29,DC,1
2019-04-29,DE,6
2019-04-29,FL,205
2019-04-29,GA,95
2019-04-29,IA,5
2019-04-29,IL,68
2019-04-29,IN,9
2019-04-29,KS,5
2019-04-29,KY,18
2019-04-29,LA,72
2019-04-29,MA,38
2019-04-29,MD,23
2019-04-29,ME,1
2019-04-29,MI,57
2019-04-29,MN,51
2019-04-29,MO,42
2019-04-29,MS,4
2019-04-29,NC,202
2019-04-29,NE,9
2019-04-29,NH,10
2019-04-29,NJ,31
2019-04-29,NM,5
2019-04-29,NV,6
2019-04-29,NY,154
2019-04-29,OH,46
2019-04-29,OK,99
2019-04-29,OR,12
2019-04-29,PA,65
2019-04-29,RI,6
2019-04-29,SC,173
2019-04-29,TN,58
2019-04-29,TX,238
2019-04-29,UT,38
2019-04-29,VA,66
2019-04-29,WA,42
2019-04-29,WI,34
2019-04-29,WV,1
2019-04-30,AL,76
2019-04-30,AR,9
2019-04-30,AZ,73
2019-04-30,CA,415
2019-04-30,CO,64
2019-04-30,CT,7
2019-04-30,DC,11
2019-04-30,DE,1
2019-04-30,FL,181
2019-04-30,GA,84
2019-04-30,IA,7
2019-04-30,ID,1
2019-04-30,IL,68
2019-04-30,IN,13
2019-04-30,KS,13
2019-04-30,KY,20
2019-04-30,LA,68
2019-04-30,MA,27
2019-04-30,MD,26
2019-04-30,MI,51
2019-04-30,MN,53
2019-04-30,MO,90
2019-04-30,MS,4
2019-04-30,MT,1
2019-04-30,NC,241
2019-04-30,NE,20
2019-04-30,NH,6
2019-04-30,NJ,31
2019-04-30,NM,2
2019-04-30,NV,10
2019-04-30,NY,167
2019-04-30,OH,48
2019-04-30,OK,117
2019-04-30,OR,22
2019-04-30,PA,76
2019-04-30,RI,5
2019-04-30,SC,190
2019-04-30,TN,76
2019-04-30,TX,272
2019-04-30,UT,95
2019-04-30,VA,99
2019-04-30,WA,50
2019-04-30,WI,22
2019-04-30,WV,4
2019-04-30,WY,2
2019-05-01,AL,38
2019-05-01,AR,13
2019-05-01,AZ,95
2019-05-01,CA,359
2019-05-01,CO,75
2019-05-01,CT,13
2019-05-01,DC,13
2019-05-01,DE,3
2019-05-01,FL,169
2019-05-01,GA,90
2019-05-01,IA,6
2019-05-01,ID,4
2019-05-01,IL,89
2019-05-01,IN,35
2019-05-01,KS,5
2019-05-01,KY,18
2019-05-01,LA,76
2019-05-01,MA,27
2019-05-01,MD,25
2019-05-01,MI,63
2019-05-01,MN,52
2019-05-01,MO,25
2019-05-01,MS,6
2019-05-01,MT,1
2019-05-01,NC,237
2019-05-01,NE,18
2019-05-01,NH,4
2019-05-01,NJ,35
2019-05-01,NM,9
2019-05-01,NV,14
2019-05-01,NY,144
2019-05-01,OH,50
2019-05-01,OK,108
2019-05-01,OR,17
2019-05-01,PA,54
2019-05-01,RI,12
2019-05-01,SC,210
2019-05-01,SD,1
2019-05-01,TN,68
2019-05-01,TX,241
2019-05-01,UT,97
2019-05-01,VA,110
2019-05-01,WA,58
2019-05-01,WI,31
2019-05-02,AL,71
2019-05-02,AR,5
2019-05-02,AZ,64
2019-05-02,CA,443
2019-05-02,CO,72
2019-05-02,CT,14
2019-05-02,DC,8
2019-05-02,DE,8
2019-05-02,FL,215
2019-05-02,GA,107
2019-05-02,IA,5
2019-05-02,IL,63
2019-05-02,IN,26
2019-05-02,KS,5
2019-05-02,KY,22
2019-05-02,LA,64
2019-05-02,MA,38
2019-05-02,MD,27
2019-05-02,ME,2
2019-05-02,MI,71
2019-05-02,MN,63
2019-05-02,MO,59
2019-05-02,MS,16
2019-05-02,NC,176
2019-05-02,NE,12
2019-05-02,NH,2
2019-05-02,NJ,37
2019-05-02,NM,6
2019-05-02,NV,7
2019-05-02,NY,128
2019-05-02,OH,47
2019-05-02,OK,79
2019-05-02,OR,69
2019-05-02,PA,60
2019-05-02,RI,10
2019-05-02,SC,201
2019-05-02,TN,71
2019-05-02,TX,303
2019-05-02,UT,52
2019-05-02,VA,113
2019-05-02,WA,25
2019-05-02,WI,23
2019-05-02,WV,4
2019-05-03,AL,78
2019-05-03,AR,5
2019-05-03,AZ,98
2019-05-03,CA,381
2019-05-03,CO,38
2019-05-03,CT,13
2019-05-03,DC,12
2019-05-03,DE,2
2019-05-03,FL,185
2019-05-03,GA,77
2019-05-03,IA,1
2019-05-03,ID,2
2019-05-03,IL,58
2019-05-03,IN,25
2019-05-03,KS,3
2019-05-03,KY,46
2019-05-03,LA,44
2019-05-03,MA,29
2019-05-03,MD,22
2019-05-03,MI,65
2019-05-03,MN,25
2019-05-03,MO,31
2019-05-03,MS,4
2019-05-03,MT,1
2019-05-03,NC,183
2019-05-03,NE,18
2019-05-03,NH,10
2019-05-03,NJ,27
2019-05-03,NM,5
2019-05-03,NV,10
2019-05-03,NY,211
2019-05-03,OH,45
2019-05-03,OK,99
2019-05-03,OR,114
2019-05-03,PA,64
2019-05-03,RI,3
2019-05-03,SC,226
2019-05-03,TN,82
2019-05-03,TX,357
2019-05-03,UT,45
2019-05-03,VA,86
2019-05-03,WA,62
2019-05-03,WI,14
2019-05-04,AL,19
2019-05-04,AR,2
2019-05-04,AZ,21
2019-05-04,CA,195
2019-05-04,CO,49
2019-05-04,CT,9
2019-05-04,DC,2
2019-05-04,FL,59
2019-05-04,GA,36
2019-05-04,IA,1
2019-05-04,ID,1
2019-05-04,IL,19
2019-05-04,IN,4
2019-05-04,KS,3
2019-05-04,KY,6
2019-05-04,LA,10
2019-05-04,MA,5
2019-05-04,MD,6
2019-05-04,MI,38
2019-05-04,MN,23
2019-05-04,MO,14
2019-05-04,MS,2
2019-05-04,NC,8
2019-05-04,NE,1
2019-05-04,NH,2
2019-05-04,NJ,22
2019-05-04,NM,1
2019-05-04,NV,2
2019-05-04,NY,45
2019-05-04,OH,12
2019-05-04,OK,13
2019-05-04,OR,82
2019-05-04,PA,19
2019-05-04,RI,2
2019-05-04,SC,24
2019-05-04,TN,36
2019-05-04,TX,83
2019-05-04,UT,38
2019-05-04,VA,22
2019-05-04,WA,35
2019-05-04,WI,9
2019-05-04,WV,1
2019-05-05,AL,21
2019-05-05,AZ,18
2019-05-05,CA,202
2019-05-05,CO,11
2019-05-05,CT,7
2019-05-05,DC,1
2019-05-05,DE,2
2019-05-05,FL,50
2019-05-05,GA,18
2019-05-05,IA,11
2019-05-05,ID,4
2019-05-05,IL,17
2019-05-05,IN,7
2019-05-05,KS,1
2019-05-05,KY,9
2019-05-05,LA,2
2019-05-05,MA,5
2019-05-05,MD,10
2019-05-05,ME,1
2019-05-05,MI,41
2019-05-05,MN,20
2019-05-05,MO,12
2019-05-05,MS,2
2019-05-05,NC,29
2019-05-05,NE,2
2019-05-05,NH,2
2019-05-05,NJ,33
2019-05-05,NM,3
2019-05-05,NV,3
2019-05-05,NY,56
2019-05-05,OK,11
2019-05-05,OR,71
2019-05-05,PA,56
2019-05-05,RI,2
2019-05-05,SC,37
2019-05-05,TN,12
2019-05-05,TX,50
2019-05-05,UT,19
2019-05-05,VA,28
2019-05-05,WA,19
2019-05-05,WI,8
2019-05-05,WV,4
2019-05-06,AL,62
2019-05-06,AR,2
2019-05-06,AZ,72
2019-05-06,CA,331
2019-05-06,CO,35
2019-05-06,CT,25
2019-05-06,DC,5
2019-05-06,DE,2
2019-05-06,FL,185
2019-05-06,GA,80
2019-05-06,IA,5
2019-05-06,ID,1
2019-05-06,IL,55
2019-05-06,IN,28
2019-05-06,KS,9
2019-05-06,KY,22
2019-05-06,LA,81
2019-05-06,MA,33
2019-05-06,MD,19
2019-05-06,ME,3
2019-05-06,MI,58
2019-05-06,MN,65
2019-05-06,MO,28
2019-05-06,MS,4
2019-05-06,NC,209
2019-05-06,NE,14
2019-05-06,NH,5
2019-05-06,NJ,36
2019-05-06,NM,1
2019-05-06,NV,13
2019-05-06,NY,179
2019-05-06,OH,51
2019-05-06,OK,116
2019-05-06,OR,101
2019-05-06,PA,49
2019-05-06,RI,17
2019-05-06,SC,233
2019-05-06,SD,1
2019-05-06,TN,97
2019-05-06,TX,275
2019-05-06,UT,43
2019-05-06,VA,94
2019-05-06,WA,59
2019-05-06,WI,25
2019-05-06,WV,3
2019-05-07,AL,77
2019-05-07,AR,3
2019-05-07,AZ,47
2019-05-07,CA,449
2019-05-07,CO,61
2019-05-07,CT,19
2019-05-07,DC,6
2019-05-07,DE,4
2019-05-07,FL,211
2019-05-07,GA,91
2019-05-07,IA,6
2019-05-07,ID,2
2019-05-07,IL,55
2019-05-07,IN,26
2019-05-07,KS,19
2019-05-07,KY,20
2019-05-07,LA,80
2019-05-07,MA,37
2019-05-07,MD,30
2019-05-07,ME,1
2019-05-07,MI,81
2019-05-07,MN,34
2019-05-07,MO,42
2019-05-07,MS,7
2019-05-07,NC,151
2019-05-07,NE,13
2019-05-07,NH,3
2019-05-07,NJ,32
2019-05-07,NM,6
2019-05-07,NV,2
2019-05-07,NY,147
2019-05-07,OH,38
2019-05-07,OK,87
2019-05-07,OR,118
2019-05-07,PA,66
2019-05-07,RI,12
2019-05-07,SC,189
2019-05-07,TN,81
2019-05-07,TX,249
2019-05-07,UT,96
2019-05-07,VA,81
2019-05-07,WA,59
2019-05-07,WI,20
2019-05-07,WY,1
2019-05-08,AL,53
2019-05-08,AR,6
2019-05-08,AZ,98
2019-05-08,CA,452
2019-05-08,CO,50
2019-05-08,CT,17
2019-05-08,DC,4
2019-05-08,DE,11
2019-05-08,FL,199
2019-05-08,GA,73
2019-05-08,IA,5
2019-05-08,IL,89
2019-05-08,IN,24
2019-05-08,KS,9
2019-05-08,KY,19
2019-05-08,LA,78
2019-05-08,MA,28
2019-05-08,MD,28
2019-05-08,MI,56
2019-05-08,MN,59
2019-05-08,MO,31
2019-05-08,MS,14
2019-05-08,NC,160
2019-05-08,NE,28
2019-05-08,NJ,45
2019-05-08,NM,5
2019-05-08,NV,12
2019-05-08,NY,145
2019-05-08,OH,44
2019-05-08,OK,90
2019-05-08,OR,95
2019-05-08,PA,56
2019-05-08,RI,8
2019-05-08,SC,164
2019-05-08,TN,64
2019-05-08,TX,349
2019-05-08,UT,32
2019-05-08,VA,106
2019-05-08,WA,56
2019-05-08,WI,14
2019-05-08,WV,2
2019-05-09,AL,72
2019-05-09,AR,9
2019-05-09,AZ,82
2019-05-09,CA,495
2019-05-09,CO,80
2019-05-09,CT,17
2019-05-09,DC,1
2019-05-09,DE,2
2019-05-09,FL,194
2019-05-09,GA,102
2019-05-09,IA,10
2019-05-09,IL,78
2019-05-09,IN,37
2019-05-09,KS,8
2019-05-09,KY,20
2019-05-09,LA,68
2019-05-09,MA,42
2019-05-09,MD,20
2019-05-09,MI,47
2019-05-09,MN,42
2019-05-09,MO,29
2019-05-09,MS,3
2019-05-09,NC,196
2019-05-09,NE,23
2019-05-09,NJ,28
2019-05-09,NM,7
2019-05-09,NV,5
2019-05-09,NY,128
2019-05-09,OH,41
2019-05-09,OK,81
2019-05-09,OR,129
2019-05-09,PA,55
2019-05-09,RI,10
2019-05-09,SC,186
2019-05-09,SD,2
2019-05-09,TN,101
2019-05-09,TX,289
2019-05-09,UT,38
2019-05-09,VA,61
2019-05-09,VT,1
2019-05-09,WA,48
2019-05-09,WI,29
2019-05-09,WV,1
2019-05-09,WY,3
2019-05-10,AL,69
2019-05-10,AZ,90
2019-05-10,CA,447
2019-05-10,CO,75
2019-05-10,CT,14
2019-05-10,DC,4
2019-05-10,DE,9
2019-05-10,FL,211
2019-05-10,GA,80
2019-05-10,IA,7
2019-05-10,ID,1
2019-05-10,IL,44
2019-05-10,IN,24
2019-05-10,KS,2
2019-05-10,KY,23
2019-05-10,LA,59
2019-05-10,MA,29
2019-05-10,MD,28
2019-05-10,ME,8
2019-05-10,MI,74
2019-05-10,MN,43
2019-05-10,MO,32
2019-05-10,MS,6
2019-05-10,MT,1
2019-05-10,NC,206
2019-05-10,ND,2
2019-05-10,NE,25
2019-05-10,NH,8
2019-05-10,NJ,47
2019-05-10,NM,15
2019-05-10,NV,13
2019-05-10,NY,199
2019-05-10,OH,36
2019-05-10,OK,82
2019-05-10,OR,115
2019-05-10,PA,70
2019-05-10,RI,16
2019-05-10,SC,180
2019-05-10,TN,64
2019-05-10,TX,250
2019-05-10,UT,67
2019-05-10,VA,84
2019-05-10,VT,2
2019-05-10,WA,51
2019-05-10,WI,22
2019-05-10,WV,4
2019-05-10,WY,2
2019-05-11,AL,22
2019-05-11,AR,2
2019-05-11,AZ,17
2019-05-11,CA,249
2019-05-11,CO,18
2019-05-11,CT,7
2019-05-11,DE,1
2019-05-11,FL,52
2019-05-11,GA,31
2019-05-11,IA,1
2019-05-11,IL,17
2019-05-11,IN,4
2019-05-11,KY,7
2019-05-11,LA,7
2019-05-11,MA,4
2019-05-11,MD,16
2019-05-11,ME,2
2019-05-11,MI,21
2019-05-11,MN,5
2019-05-11,MO,18
2019-05-11,MS,3
2019-05-11,NC,15
2019-05-11,NE,3
2019-05-11,NJ,24
2019-05-11,NV,4
2019-05-11,NY,45
2019-05-11,OK,5
2019-05-11,OR,83
2019-05-11,PA,23
2019-05-11,RI,1
2019-05-11,SC,11
2019-05-11,TN,23
2019-05-11,TX,103
2019-05-11,UT,38
2019-05-11,VA,39
2019-05-11,WA,18
2019-05-11,WI,3
2019-05-11,WV,1
2019-05-12,AL,20
2019-05-12,AZ,20
2019-05-12,CA,200
2019-05-12,CO,14
2019-05-12,CT,3
2019-05-12,DC,2
2019-05-12,FL,76
2019-05-12,GA,71
2019-05-12,IA,8
2019-05-12,ID,3
2019-05-12,IL,2
2019-05-12,IN,3
2019-05-12,KS,4
2019-05-12,KY,6
2019-05-12,LA,10
2019-05-12,MA,3
2019-05-12,MD,8
2019-05-12,ME,1
2019-05-12,MI,22
2019-05-12,MN,23
2019-05-12,MO,22
2019-05-12,NC,7
2019-05-12,NE,5
2019-05-12,NH,2
2019-05-12,NJ,28
2019-05-12,NM,2
2019-05-12,NV,7
2019-05-12,NY,49
2019-05-12,OH,4
2019-05-12,OK,5
2019-05-12,OR,65
2019-05-12,PA,30
2019-05-12,RI,2
2019-05-12,SC,31
2019-05-12,TN,30
2019-05-12,TX,53
2019-05-12,UT,32
2019-05-12,VA,38
2019-05-12,WA,23
2019-05-12,WI,5
2019-05-12,WV,3
2019-05-12,WY,1
2019-05-13,AL,66
2019-05-13,AR,3
2019-05-13,AZ,58
2019-05-13,CA,418
2019-05-13,CO,83
2019-05-13,CT,12
2019-05-13,DC,14
2019-05-13,DE,6
2019-05-13,FL,244
2019-05-13,GA,79
2019-05-13,IA,7
2019-05-13,ID,2
2019-05-13,IL,48
2019-05-13,IN,17
2019-05-13,KS,5
2019-05-13,KY,20
2019-05-13,LA,54
2019-05-13,MA,37
2019-05-13,MD,48
2019-05-13,ME,2
2019-05-13,MI,69
2019-05-13,MN,48
2019-05-13,MO,31
2019-05-13,MS,4
2019-05-13,NC,163
2019-05-13,NE,16
2019-05-13,NH,6
2019-05-13,NJ,67
2019-05-13,NM,5
2019-05-13,NV,9
2019-05-13,NY,219
2019-05-13,OH,46
2019-05-13,OK,63
2019-05-13,OR,92
2019-05-13,PA,75
2019-05-13,RI,8
2019-05-13,SC,171
2019-05-13,TN,84
2019-05-13,TX,246
2019-05-13,UT,38
2019-05-13,VA,83
2019-05-13,WA,52
2019-05-13,WI,28
2019-05-14,AL,51
2019-05-14,AR,6
2019-05-14,AZ,94
2019-05-14,CA,450
2019-05-14,CO,49
2019-05-14,CT,17
2019-05-14,DC,8
2019-05-14,DE,5
2019-05-14,FL,204
2019-05-14,GA,96
2019-05-14,IA,5
2019-05-14,IL,55
2019-05-14,IN,38
2019-05-14,KS,11
2019-05-14,KY,19
2019-05-14,LA,87
2019-05-14,MA,36
2019-05-14,MD,26
2019-05-14,MI,84
2019-05-14,MN,38
2019-05-14,MO,48
2019-05-14,MS,4
2019-05-14,MT,1
2019-05-14,NC,136
2019-05-14,NE,21
2019-05-14,NH,2
2019-05-14,NJ,46
2019-05-14,NM,1
2019-05-14,NV,6
2019-05-14,NY,138
2019-05-14,OH,54
2019-05-14,OK,110
2019-05-14,OR,122
2019-05-14,PA,61
2019-05-14,RI,8
2019-05-14,SC,179
2019-05-14,TN,69
2019-05-14,TX,262
2019-05-14,UT,55
2019-05-14,VA,91
2019-05-14,WA,53
2019-05-14,WI,20
2019-05-15,AL,65
2019-05-15,AR,7
2019-05-15,AZ,67
2019-05-15,CA,492
2019-05-15,CO,57
2019-05-15,CT,16
2019-05-15,DC,6
2019-05-15,DE,10
2019-05-15,FL,179
2019-05-15,GA,72
2019-05-15,IA,13
2019-05-15,IL,84
2019-05-15,IN,18
2019-05-15,KY,18
2019-05-15,LA,80
2019-05-15,MA,31
2019-05-15,MD,30
2019-05-15,ME,2
2019-05-15,MI,68
2019-05-15,MN,53
2019-05-15,MO,39
2019-05-15,MS,7
2019-05-15,NC,103
2019-05-15,NE,13
2019-05-15,NH,5
2019-05-15,NJ,32
2019-05-15,NM,2
2019-05-15,NV,1
2019-05-15,NY,177
2019-05-15,OH,39
2019-05-15,OK,98
2019-05-15,OR,116
2019-05-15,PA,64
2019-05-15,RI,7
2019-05-15,SC,216
2019-05-15,TN,88
2019-05-15,TX,258
2019-05-15,UT,51
2019-05-15,VA,109
2019-05-15,WA,46
2019-05-15,WI,16
2019-05-15,WV,2
2019-05-15,WY,1
2019-05-16,AL,74
2019-05-16,AR,3
2019-05-16,AZ,73
2019-05-16,CA,546
2019-05-16,CO,46
2019-05-16,CT,10
2019-05-16,DC,5
2019-05-16,DE,6
2019-05-16,FL,200
2019-05-16,GA,89
2019-05-16,IA,4
2019-05-16,ID,1
2019-05-16,IL,75
2019-05-16,IN,25
2019-05-16,KS,4
2019-05-16,KY,21
2019-05-16,LA,81
2019-05-16,MA,42
2019-05-16,MD,33
2019-05-16,ME,1
2019-05-16,MI,72
2019-05-16,MN,55
2019-05-16,MO,37
2019-05-16,MS,3
2019-05-16,NC,162
2019-05-16,NE,29
2019-05-16,NH,11
2019-05-16,NJ,62
2019-05-16,NM,3
2019-05-16,NV,16
2019-05-16,NY,159
2019-05-16,OH,49
2019-05-16,OK,105
2019-05-16,OR,84
2019-05-16,PA,81
2019-05-16,RI,3
2019-05-16,SC,227
2019-05-16,SD,1
2019-05-16,TN,50
2019-05-16,TX,275
2019-05-16,UT,86
2019-05-16,VA,80
2019-05-16,WA,45
2019-05-16,WI,23
2019-05-16,WV,1
2019-05-17,AL,74
2019-05-17,AR,4
2019-05-17,AZ,71
2019-05-17,CA,311
2019-05-17,CO,58
2019-05-17,CT,25
2019-05-17,DC,5
2019-05-17,DE,6
2019-05-17,FL,178
2019-05-17,GA,76
2019-05-17,IA,9
2019-05-17,ID,2
2019-05-17,IL,83
2019-05-17,IN,17
2019-05-17,KS,8
2019-05-17,KY,13
2019-05-17,LA,73
2019-05-17,MA,28
2019-05-17,MD,24
2019-05-17,ME,2
2019-05-17,MI,59
2019-05-17,MN,40
2019-05-17,MO,36
2019-05-17,MS,6
2019-05-17,NC,127
2019-05-17,NE,14
2019-05-17,NH,1
2019-05-17,NJ,69
2019-05-17,NM,4
2019-05-17,NV,7
2019-05-17,NY,264
2019-05-17,OH,26
2019-05-17,OK,131
2019-05-17,OR,16
2019-05-17,PA,75
2019-05-17,RI,13
2019-05-17,SC,198
2019-05-17,TN,78
2019-05-17,TX,222
2019-05-17,UT,116
2019-05-17,VA,88
2019-05-17,WA,45
2019-05-17,WI,23
2019-05-17,WV,2
2019-05-18,AL,15
2019-05-18,AR,4
2019-05-18,AZ,18
2019-05-18,CA,291
2019-05-18,CO,41
2019-05-18,CT,7
2019-05-18,FL,50
2019-05-18,GA,33
2019-05-18,IA,4
2019-05-18,ID,1
2019-05-18,IL,13
2019-05-18,IN,11
2019-05-18,KS,7
2019-05-18,KY,16
2019-05-18,LA,15
2019-05-18,MD,12
2019-05-18,ME,3
2019-05-18,MI,46
2019-05-18,MN,21
2019-05-18,MO,14
2019-05-18,NC,65
2019-05-18,NE,2
2019-05-18,NH,2
2019-05-18,NJ,17
2019-05-18,NM,3
2019-05-18,NV,2
2019-05-18,NY,59
2019-05-18,OH,3
2019-05-18,OK,14
2019-05-18,OR,7
2019-05-18,PA,32
2019-05-18,RI,4
2019-05-18,SC,111
2019-05-18,TN,13
2019-05-18,TX,87
2019-05-18,UT,78
2019-05-18,VA,24
2019-05-18,WA,20
2019-05-18,WI,2
2019-05-18,WV,1
2019-05-19,AL,17
2019-05-19,AR,4
2019-05-19,AZ,27
2019-05-19,CA,460
2019-05-19,CO,27
2019-05-19,CT,8
2019-05-19,DE,1
2019-05-19,FL,68
2019-05-19,GA,32
2019-05-19,IA,5
2019-05-19,IL,18
2019-05-19,IN,11
2019-05-19,KS,2
2019-05-19,KY,7
2019-05-19,LA,20
2019-05-19,MA,1
2019-05-19,MD,25
2019-05-19,ME,1
2019-05-19,MI,39
2019-05-19,MN,26
2019-05-19,MO,15
2019-05-19,NC,40
2019-05-19,NE,2
2019-05-19,NH,1
2019-05-19,NJ,20
2019-05-19,NV,3
2019-05-19,NY,51
2019-05-19,OH,3
2019-05-19,OK,9
2019-05-19,OR,9
2019-05-19,PA,25
2019-05-19,RI,4
2019-05-19,SC,58
2019-05-19,TN,10
2019-05-19,TX,92
2019-05-19,UT,35
2019-05-19,VA,42
2019-05-19,WA,19
2019-05-19,WI,6
2019-05-20,AL,43
2019-05-20,AR,1
2019-05-20,AZ,86
2019-05-20,CA,390
2019-05-20,CO,95
2019-05-20,CT,19
2019-05-20,DC,5
2019-05-20,DE,6
2019-05-20,FL,220
2019-05-20,GA,91
2019-05-20,IA,6
2019-05-20,IL,60
2019-05-20,IN,38
2019-05-20,KS,9
2019-05-20,KY,21
2019-05-20,LA,76
2019-05-20,MA,42
2019-05-20,MD,32
2019-05-20,ME,1
2019-05-20,MI,65
2019-05-20,MN,45
2019-05-20,MO,16
2019-05-20,MS,8
2019-05-20,NC,125
2019-05-20,NE,11
2019-05-20,NH,7
2019-05-20,NJ,68
2019-05-20,NM,4
2019-05-20,NV,9
2019-05-20,NY,181
2019-05-20,OH,38
2019-05-20,OK,58
2019-05-20,OR,11
2019-05-20,PA,52
2019-05-20,RI,15
2019-05-20,SC,228
2019-05-20,TN,94
2019-05-20,TX,250
2019-05-20,UT,66
2019-05-20,VA,104
2019-05-20,VT,1
2019-05-20,WA,60
2019-05-20,WI,15
2019-05-21,AL,55
2019-05-21,AR,1
2019-05-21,AZ,73
2019-05-21,CA,414
2019-05-21,CO,81
2019-05-21,CT,17
2019-05-21,DC,7
2019-05-21,DE,6
2019-05-21,FL,160
2019-05-21,GA,123
2019-05-21,IA,5
2019-05-21,IL,63
2019-05-21,IN,28
2019-05-21,KS,6
2019-05-21,KY,18
2019-05-21,LA,65
2019-05-21,MA,39
2019-05-21,MD,27
2019-05-21,ME,3
2019-05-21,MI,79
2019-05-21,MN,51
2019-05-21,MO,46
2019-05-21,MS,4
2019-05-21,NC,149
2019-05-21,NE,13
2019-05-21,NH,6
2019-05-21,NJ,36
2019-05-21,NM,5
2019-05-21,NV,6
2019-05-21,NY,159
2019-05-21,OH,48
2019-05-21,OK,105
2019-05-21,OR,21
2019-05-21,PA,34
2019-05-21,RI,7
2019-05-21,SC,231
2019-05-21,TN,70
2019-05-21,TX,322
2019-05-21,UT,116
2019-05-21,VA,110
2019-05-21,WA,33
2019-05-21,WI,31
2019-05-21,WV,1
2019-05-22,AL,61
2019-05-22,AR,3
2019-05-22,AZ,100
2019-05-22,CA,465
2019-05-22,CO,85
2019-05-22,CT,28
2019-05-22,DC,1
2019-05-22,FL,205
2019-05-22,GA,109
2019-05-22,IA,6
2019-05-22,ID,7
2019-05-22,IL,111
2019-05-22,IN,36
2019-05-22,KS,11
2019-05-22,KY,25
2019-05-22,LA,70
2019-05-22,MA,40
2019-05-22,MD,25
2019-05-22,MI,75
2019-05-22,MN,59
2019-05-22,MO,29
2019-05-22,MS,4
2019-05-22,NC,162
2019-05-22,NE,17
2019-05-22,NH,7
2019-05-22,NJ,66
2019-05-22,NM,5
2019-05-22,NV,12
2019-05-22,NY,160
2019-05-22,OH,38
2019-05-22,OK,77
2019-05-22,OR,18
2019-05-22,PA,86
2019-05-22,RI,13
2019-05-22,SC,202
2019-05-22,TN,113
2019-05-22,TX,223
2019-05-22,UT,106
2019-05-22,VA,101
2019-05-22,WA,33
2019-05-22,WI,27
2019-05-23,AL,77
2019-05-23,AR,2
2019-05-23,AZ,74
2019-05-23,CA,410
2019-05-23,CO,49
2019-05-23,CT,11
2019-05-23,DC,7
2019-05-23,DE,2
2019-05-23,FL,184
2019-05-23,GA,105
2019-05-23,IA,8
2019-05-23,ID,2
2019-05-23,IL,106
2019-05-23,IN,47
2019-05-23,KS,4
2019-05-23,KY,26
2019-05-23,LA,56
2019-05-23,MA,30
2019-05-23,MD,23
2019-05-23,ME,3
2019-05-23,MI,82
2019-05-23,MN,49
2019-05-23,MO,25
2019-05-23,MS,5
2019-05-23,NC,150
2019-05-23,NE,22
2019-05-23,NJ,93
